date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:52	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-62c1c5d6-1eec7093ca94e1dc;gz%22	https://escritoriolucrativo.com.br/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:52	21440/21440	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253c0-639ee0f4-89c66989a4fcfeb9;gz%22	https://escritoriolucrativo.com.br/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-includes/js/jquery/ui/core.min3f14.js	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:53	37959/37959	---M-Z	200	added ('OK')	application/x-javascript	etag:%229447-62c1c5d8-48739b1ccb4ef121;gz%22	https://escritoriolucrativo.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.7	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/plugins/elementor/assets/js/frontend.minf4e1.js	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:53	24796/24796	---M-Z	200	added ('OK')	application/x-javascript	etag:%2260dc-62c1c5c8-75b3192ba8a5be98;gz%22	https://escritoriolucrativo.com.br/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.6.2	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.com.br/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min822f.js	(from https://escritoriolucrativo.produtoprincipal.com.br/)
16:37:54	200672/200672	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2230fe0-5caf065051f8f%22	https://escritoriolucrativo.produtoprincipal.com.br/fonts/external/eicons.eot	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.produtoprincipal.com.br/fonts/external/eicons.eot	(from https://escritoriolucrativo.produtoprincipal.com.br/fonts/external/elementor-icons.min.css)
16:37:55	89444/89444	---M--	200	added ('OK')	font/woff2	etag:%2215d64-5caf065051f8f%22	https://escritoriolucrativo.produtoprincipal.com.br/fonts/external/eicons.woff2	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.produtoprincipal.com.br/fonts/external/eicons.woff2	(from https://escritoriolucrativo.produtoprincipal.com.br/fonts/external/elementor-icons.min.css)
16:37:55	109168/109168	---M--	200	added ('OK')	font/woff	etag:%221aa70-5caf065051f8f%22	https://escritoriolucrativo.produtoprincipal.com.br/fonts/external/eicons.woff	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.produtoprincipal.com.br/fonts/external/eicons.woff	(from https://escritoriolucrativo.produtoprincipal.com.br/fonts/external/elementor-icons.min.css)
16:37:55	3469/3469	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Mar%202023%2019:37:56%20GMT	https://escritoriolucrativo.produtoprincipal.com.br/fonts/external/eicons.svg	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.produtoprincipal.com.br/fonts/external/eicons.svg	(from https://escritoriolucrativo.produtoprincipal.com.br/fonts/external/elementor-icons.min.css)
16:37:56	200512/200512	---M--	200	added ('OK')	font/ttf	etag:%2230f40-5caf065051f8f%22	https://escritoriolucrativo.produtoprincipal.com.br/fonts/external/eicons.ttf	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.produtoprincipal.com.br/fonts/external/eicons.ttf	(from https://escritoriolucrativo.produtoprincipal.com.br/fonts/external/elementor-icons.min.css)
16:37:56	402/402	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2019:37:57%20GMT	https://escritoriolucrativo.produtoprincipal.com.br/-negative.svg	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.produtoprincipal.com.br/-negative.html	(from https://escritoriolucrativo.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.7)
16:37:56	373/373	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2019:37:57%20GMT	https://escritoriolucrativo.produtoprincipal.com.br/OPR/	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.produtoprincipal.com.br/OPR/index.html	(from https://escritoriolucrativo.com.br/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.6.7)
16:37:57	402/402	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2019:37:57%20GMT	https://escritoriolucrativo.produtoprincipal.com.br/OPR	C:/Users/netin/Desktop/sites/el-newss/escritoriolucrativo.produtoprincipal.com.br/OPR.html	(from https://escritoriolucrativo.produtoprincipal.com.br/OPR/)
